order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,purchase_year,purchase_month,purchase_day,purchase_weekday,delivery_days,estimated_delivery_days,delivery_delay,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,total_revenue
735c97c58832ee67c2f23aa70deb343c,a5c303ce62b6a228d4ff0133f63932c1,delivered,21-07-2018 19:24,21-07-2018 19:44,23-07-2018 16:05,05-08-2018 17:35,14-08-2018,2018,7,21,Saturday,14,23,-9,1,6d9a616e3f494f52af56e49a61b9a327,980640c45d7a4635885491d077167e4d,26-07-2018 19:44,35.9,18.35,54.25
b354e00a3502421985f7e167ea7d71e7,ad2f21cae206064271be5d1b8d4847b4,delivered,17-09-2017 22:31,17-09-2017 23:20,19-09-2017 21:03,21-09-2017 21:33,28-09-2017,2017,9,17,Sunday,3,10,-7,1,e813c8739a6a0706b764a5d4468702a6,2e1c9f22be269ef4643f826c9e650a52,21-09-2017 23:20,27.49,7.78,35.27
2256919a2a66fc51435c5461a06beb5f,a16a049361ca8f233b758affdaa5a5db,delivered,10-04-2018 21:38,10-04-2018 21:50,12-04-2018 23:38,20-04-2018 21:50,08-05-2018,2018,4,10,Tuesday,10,27,-17,1,cd48f265a63e13b762601f5f794c5fca,9b013e03b2ab786505a1d3b5c0756754,16-04-2018 21:50,43,18.23,61.23
239960d8af96f541e9a7153b57c0f4de,9dd11f3718d972116eec267c2c2e317f,delivered,02-07-2017 13:09,02-07-2017 13:25,04-07-2017 15:19,06-07-2017 23:36,21-07-2017,2017,7,2,Sunday,4,18,-14,1,a54f350cdb1f303fe39221171d003852,23613d49c3ac2bd302259e55c06c050c,06-07-2017 13:25,39.9,15.98,55.88
97cbadeb1b5e215ee40649888763f85d,aa8fa07c45822fc5fd6bd35e0a65dbf8,delivered,01-05-2018 11:10,01-05-2018 11:36,03-05-2018 06:31,16-05-2018 19:05,24-05-2018,2018,5,1,Tuesday,15,22,-7,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,07-05-2018 11:31,69.9,0,69.9
e0258e674c59ea50961e9ec45f97b08e,f7bbe0a44247e925c49a54a15a6a9287,delivered,25-11-2017 17:21,27-11-2017 17:21,01-12-2017 20:49,08-12-2017 21:17,22-12-2017,2017,11,25,Saturday,13,26,-13,1,46dfa5ce1033bc249800f9e496749051,6d66611d7c44cc30ce351abc49a68421,01-12-2017 17:21,119.9,17.09,136.99
41b58b6026bb03ba48125f0b42fd4b70,7fb48eba2763ac51b79391d0636a7c92,delivered,29-05-2018 02:50,29-05-2018 03:14,29-05-2018 13:44,16-06-2018 14:28,20-07-2018,2018,5,29,Tuesday,18,51,-33,1,64fb265487de2238627ce43fe8a67efc,4a3ca9315b744ce9f8e9374361493884,06-06-2018 03:14,79.9,18.44,98.34
80476387c3353416983324a60666664f,259f937f627731078e955050df3907f5,delivered,27-04-2018 16:55,27-04-2018 17:51,30-04-2018 11:48,14-05-2018 15:11,24-05-2018,2018,4,27,Friday,16,26,-10,1,46444262c3cb20869d7f96985fc0b08a,70eea00b476a314817cefde4aad4f89a,04-05-2018 17:51,388.9,26.85,415.75
1d9a9731b9c10fc9cba74e6f74782e8b,c98632bdc4c3bd2066cdea237cf8f468,delivered,01-05-2018 14:30,01-05-2018 14:55,02-05-2018 15:05,03-05-2018 15:14,21-05-2018,2018,5,1,Tuesday,2,19,-17,1,656bf6da1eeb7dd128b9b567eea3ca3e,8a130737016f838139d31878787a39c9,07-05-2018 14:55,54.7,8.88,63.58
8f09949ac786439a1e679a535495c409,e64aa02afcaa1e3d4ce21e3bee093bce,delivered,12-04-2018 18:58,13-04-2018 19:32,17-04-2018 02:44,27-04-2018 19:33,14-05-2018,2018,4,12,Thursday,15,31,-16,1,7aeaa8f3e592e380c420e8910a717255,e883aa812c37a7413226856f4579fe91,19-04-2018 19:31,329.9,20.19,350.09
bdeeea2fc303da3546a2ed06740d57f9,a57ca220adc4f32aed85f2faa734f3eb,delivered,13-03-2018 14:46,13-03-2018 14:55,14-03-2018 19:28,03-04-2018 16:34,13-04-2018,2018,3,13,Tuesday,21,30,-9,2,e30aaafe45e34ce07003ef0cfcb6e49d,7d456afc660226829370f3173d14520c,19-03-2018 14:55,160,16.97,176.97
f2b00200fa3b427fee60eb4fa811720b,fefe47950f42fddc66afdf7315a36dae,delivered,24-05-2018 16:43,26-05-2018 02:18,28-05-2018 15:55,07-06-2018 17:44,03-07-2018,2018,5,24,Thursday,14,39,-25,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,30-05-2018 02:18,49.9,19.32,69.22
c821401a2442b0b99428fb297c4b127c,1ecf434b5a01864957c940be8862e457,delivered,17-12-2017 19:07,17-12-2017 20:10,19-12-2017 00:38,27-12-2017 12:35,11-01-2018,2017,12,17,Sunday,9,24,-15,1,55782cb82e0efe052da0a3da237da3b2,c003204e1ab016dfa150abc119207b24,21-12-2017 20:10,175.9,17.94,193.84
c73711f15f170e7cd7717f6cca7c32c2,9f7aac16e3d6bd8a5a55f9b9f2aea51f,delivered,04-03-2018 22:47,04-03-2018 23:09,07-03-2018 21:24,15-03-2018 22:46,21-03-2018,2018,3,4,Sunday,10,16,-6,1,82a61259a621866c4ba63743da29a342,4d6d651bd7684af3fffabd5f08d12e5a,08-03-2018 23:09,119.8,18.73,138.53
be3522915c149522eb45df8854a71155,258409af397c249e483779937a4621d8,delivered,22-05-2018 12:51,22-05-2018 13:14,23-05-2018 12:26,24-05-2018 14:57,04-06-2018,2018,5,22,Tuesday,2,12,-10,1,5d83f43544c29b5d5f522ee9955e2043,099095b050cfe8eb1ddff5317587e96e,28-05-2018 13:14,129.99,9.26,139.25
a9eee8decd3e1383ae72091607768f03,bc7ef7204c85eafbe7399a0325c66a4d,delivered,21-07-2018 16:48,21-07-2018 17:04,24-07-2018 13:58,30-07-2018 19:16,03-09-2018,2018,7,21,Saturday,9,43,-34,1,4298b7e67dc399c200662b569563a2b2,88460e8ebdecbfecb5f9601833981930,31-07-2018 17:04,119.5,22.77,142.27
7dc55217695a2ec178b513fa24188247,39c5aed6f78b3c1700a36b13734327a4,delivered,05-06-2017 23:07,05-06-2017 23:22,07-06-2017 16:16,28-06-2017 14:13,30-06-2017,2017,6,5,Monday,22,24,-2,1,0b3f6a2323c814e1b19fd44838c160ef,1900267e848ceeba8fa32d80c1a5f5a8,11-06-2017 23:22,18.99,15.1,34.09
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,08-06-2018 16:42,08-06-2018 19:31,13-06-2018 14:44,18-06-2018 21:04,28-06-2018,2018,6,8,Friday,10,19,-9,11,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,13-06-2018 17:30,5.31,15.23,20.54
66bc92ed85c6ab828e10ff0cd1c5d026,3f6c3d9854506e3351e40a91f8b85b7d,delivered,14-04-2017 19:35,14-04-2017 19:45,17-04-2017 11:21,02-05-2017 16:39,19-05-2017,2017,4,14,Friday,17,34,-17,1,f71050e65776861c8c3ec7a2d2b0194c,53e4c6e0f4312d4d2107a8c9cddf45cd,20-04-2017 19:45,85.99,16.3,102.29
87c4efb4c0e03d492ca4660004846a89,57313dc6058de7ab7fead823b827093b,delivered,11-07-2017 08:42,12-07-2017 02:15,12-07-2017 17:57,24-07-2017 17:43,10-08-2017,2017,7,11,Tuesday,13,29,-16,1,e13f46cf68d356e0ac0f32058af20911,0ea22c1cfbdc755f86b9b54b39c16043,18-07-2017 02:15,24.9,12.48,37.38
e49a1046c2917c7dd73d6f9ae9a94afb,ebb969bbf53ce29792e48048edf27f90,delivered,24-10-2017 21:19,24-10-2017 21:28,27-10-2017 14:07,08-11-2017 18:52,21-11-2017,2017,10,24,Tuesday,14,27,-13,1,8296481ad888f93f5dafcd25d65b09b8,a5cba26a62b8b4d0145b68b841e62e7f,30-10-2017 21:28,427,45.02,472.02
119c9e36858ecf81f6a55cf7f7b327d2,ed4faf80f9e7b4f76a1cda3fd3f677c3,delivered,03-10-2017 21:28,04-10-2017 21:35,06-10-2017 18:43,10-10-2017 18:42,25-10-2017,2017,10,3,Tuesday,6,21,-15,1,a695ab8413ea83619cde9b18292d6aa1,8b28d096634035667e8263d57ba3368c,10-10-2017 21:35,59.49,11.92,71.41
ef0bfeea98c53b5b6fc4d39a7eeae081,d1ca2f71f763751aed6278bc5916151d,delivered,21-03-2018 20:09,21-03-2018 20:28,23-03-2018 01:13,26-03-2018 18:48,03-04-2018,2018,3,21,Wednesday,4,12,-8,1,41ca153cf03e7b597a7b872ac78cad69,ea8482cd71df3c1969d7b9473ff13abc,27-03-2018 20:28,24.99,7.39,32.38
b1591d0dddc34fc0db8601799e1fbd9f,887ff35acabd7ba225eab1330ac7154f,shipped,01-08-2017 20:26,02-08-2017 02:35,02-08-2017 20:52,,30-08-2017,2017,8,1,Tuesday,,28,,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,07-08-2017 21:11,59.9,17.67,77.57
7b53b94402ded889f5be8098bb6e2885,05775243ed704519f900b91f95b9593a,delivered,18-02-2017 01:57,18-02-2017 02:05,21-02-2017 07:36,04-03-2017 08:32,23-03-2017,2017,2,18,Saturday,14,32,-18,1,58327c5dd67068015c5a9c5eeb51d848,8cc6a0e5738e61a87b03c78b2ba9db4b,22-02-2017 00:57,739.9,20.88,760.78
6d81c04e1888cf43b0ec0f83b5efe746,07ec17f4488030f86f4790f7be847ac0,delivered,27-03-2018 17:51,27-03-2018 18:09,28-03-2018 20:52,22-05-2018 22:08,16-04-2018,2018,3,27,Tuesday,56,19,37,1,86304b9e4529f2686bc91f37c6392801,2528513dd95219a6013d4d05176e391a,02-04-2018 18:09,109,23.3,132.3
166006e25a9d9a411e8094e0237104e0,1f224b90a5ccd7ff2d61d7c34ac8508d,delivered,19-03-2018 10:33,21-03-2018 02:51,23-03-2018 17:26,28-03-2018 13:59,05-04-2018,2018,3,19,Monday,9,16,-7,4,5dd661de5faff6a71b571602a8090e93,6860153b69cc696d5dcfe1cdaaafcf62,27-03-2018 02:51,21.47,12.79,34.26
1b9de9a0409d983102d4ce529265112a,5f7b2adac6bc47d3b426270f4f620b77,delivered,28-03-2018 13:16,28-03-2018 13:30,02-04-2018 19:58,10-04-2018 23:23,16-04-2018,2018,3,28,Wednesday,13,18,-5,1,e9def91e99c8ecb7c5cef5e31506a056,b2ba3715d723d245138f291a6fe42594,03-04-2018 13:30,119.9,15.72,135.62
94e8d839953377c0025c4596afec9cc8,d679823b75b44acc3a4a542b90f29887,delivered,10-06-2017 17:19,10-06-2017 17:35,16-06-2017 15:50,30-06-2017 13:57,07-07-2017,2017,6,10,Saturday,19,26,-7,1,d64a5abc068bfa0e7e1b7ad7f64fe96c,1900267e848ceeba8fa32d80c1a5f5a8,15-06-2017 17:33,56.99,17.65,74.64
d91313a0c0af07ea76d8eb89ed780b61,516f6d86c15992b88f28e335a4d5de21,delivered,17-07-2018 19:34,19-07-2018 02:45,19-07-2018 15:14,25-07-2018 18:18,03-08-2018,2018,7,17,Tuesday,7,16,-9,1,44e086c4a977f37a888627b43880586c,f5a590cf36251cf1162ea35bef76fe84,25-07-2018 02:45,59,16.6,75.6
577c26f685d23908780f49ca3c5026be,b800b81c8b628fcc01ad98570e8b8715,delivered,07-02-2018 00:44,08-02-2018 07:50,14-02-2018 18:28,14-03-2018 21:12,19-03-2018,2018,2,7,Wednesday,35,39,-4,1,2b703ec635a9868dc7da64dda15cd828,99002261c568a84cce14d43fcffb43ea,14-02-2018 07:50,160,30.53,190.53
3574fb0b39fffed3ab8ec66e6031b4a3,da6a0a54caaddc984f071918d9d30fb8,delivered,18-02-2018 13:59,19-02-2018 13:55,21-02-2018 21:22,05-03-2018 14:21,13-03-2018,2018,2,18,Sunday,15,22,-7,1,aa280035c50ba62c746480a59045eec4,fa40cc5b934574b62717c68f3d678b6d,23-02-2018 13:55,30.5,14.1,44.6
2865f21ecfed100829d47451fbff2ec5,8d4fb23fe96d3851e4f2ede32cd6a4b3,delivered,15-05-2018 11:09,16-05-2018 03:35,17-05-2018 12:52,12-06-2018 23:41,11-06-2018,2018,5,15,Tuesday,28,26,2,1,d86ac0940bef7f98ce39a2e759183f83,1ce3ae5a399804d1a87e706f8a813c3e,18-05-2018 03:35,39.5,22.06,61.56
eb95318c123e12f8213e02bd24fe4118,0c61d5a89f3c2614ad54d1db39a03186,delivered,10-08-2017 07:06,10-08-2017 07:26,16-08-2017 22:21,25-08-2017 18:59,01-09-2017,2017,8,10,Thursday,15,21,-6,1,d00f6c52d2730de05fb409f09ab6e732,d9442042130b7fe579d1295f9f4a248f,16-08-2017 07:26,46.9,19.84,66.74
56489a88db0de4afa3664cb5712f7d31,959e2b4cfbaa8e96e2919abe12f9b3ea,delivered,16-08-2018 18:44,16-08-2018 18:55,17-08-2018 14:51,24-08-2018 14:06,13-09-2018,2018,8,16,Thursday,7,27,-20,1,236bdebe067710d4d30698ac69555423,4a3ca9315b744ce9f8e9374361493884,20-08-2018 18:55,125,18.98,143.98
f17281018fc8b0ba9a8b08ac18360665,8bbab60533a9749783e4c768cd5a12a7,delivered,01-02-2018 00:24,02-02-2018 16:00,05-02-2018 23:38,15-02-2018 22:13,26-02-2018,2018,2,1,Thursday,14,24,-10,1,84003eefe52bb4112252409a24ae3a73,17e34d8224d27a541263c4c64b11a56b,08-02-2018 16:00,147.88,21.53,169.41
b456b02d6e30be4958f9d83b68ddaa8b,25fc569426903a40f2cb2867dcff43a7,delivered,18-01-2018 16:43,18-01-2018 16:57,23-01-2018 01:27,08-02-2018 18:49,20-02-2018,2018,1,18,Thursday,21,32,-11,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,24-01-2018 16:57,122.99,21.66,144.65
46336bf0a9f5def552f2f03a691ee9ed,50522881b20600ac15e2c5d82e1bdcf8,delivered,28-04-2017 11:42,28-04-2017 11:50,28-04-2017 13:07,11-05-2017 12:18,26-05-2017,2017,4,28,Friday,13,27,-14,1,c9bac0c94feb0cf8a975bcd42f9e276b,48162d548f5b1b11b9d29d1e01f75a61,05-05-2017 11:50,97.5,16.38,113.88
64582c699f99b4dd3c326b13c3bdc644,a095450e0630a3f9776ba4196dac1da1,delivered,09-10-2017 10:22,09-10-2017 10:36,10-10-2017 21:26,30-10-2017 14:54,17-11-2017,2017,10,9,Monday,21,38,-17,1,e004a3b7f9524967fdb68bb70f850eb0,53243585a1d6dc2643021fd1853d8905,16-10-2017 11:36,730,73.92,803.92
2c52a5a630ca9e849ec5fad8932bab44,6aba59b1c67fe19d82c9e2c568ad4872,delivered,16-03-2017 14:41,16-03-2017 14:41,17-03-2017 15:34,05-04-2017 13:43,16-05-2017,2017,3,16,Thursday,19,60,-41,3,6c55ba2343f9df32c7f88a468352ff22,6560211a19b47992c3666cc44a7e94c0,23-03-2017 14:41,29,5,34
cdd2f841bc21ca6e8cb60fe51a640bd4,4721c721366c0149c5f5e89bfa7b57ef,delivered,09-12-2017 21:16,09-12-2017 22:10,13-12-2017 14:37,26-12-2017 17:24,10-01-2018,2017,12,9,Saturday,16,31,-15,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,13-12-2017 22:10,149.99,45.13,195.12
9eee5730bfa05aa51dea08370c871abb,34f6d97c05765ba01cc9a5d58ce3ab7e,delivered,18-09-2017 22:36,18-09-2017 22:45,20-09-2017 20:17,03-10-2017 14:00,13-10-2017,2017,9,18,Monday,14,24,-10,1,aa4c5e610242fdfd79969a9577dfe112,53e4c6e0f4312d4d2107a8c9cddf45cd,24-09-2017 22:45,69.99,17.74,87.73
70a988768d7dcafd6284577743090bb3,b3a51a3b8b6045db9ecd1d83aed817bd,delivered,18-07-2018 21:39,20-07-2018 04:45,20-07-2018 12:25,30-07-2018 14:52,07-08-2018,2018,7,18,Wednesday,11,19,-8,1,69455f41626a745aea9ee9164cb9eafd,58f1a6197ed863543e0136bdedb3fce2,30-07-2018 04:45,128,14.24,142.24
159da9914b51de617fe80162939965c5,02611d7a9e40004ce72c2006dca2d7a9,delivered,04-07-2018 23:13,05-07-2018 16:40,05-07-2018 14:59,13-07-2018 14:04,24-07-2018,2018,7,4,Wednesday,8,19,-11,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,09-07-2018 13:31,27.9,12.86,40.76
c6efe3501b6b0b18cd47e3532faebc93,7595dbe91b8cea93ea30ff24450088b3,delivered,16-06-2017 19:17,16-06-2017 19:32,19-06-2017 19:04,30-06-2017 14:29,06-07-2017,2017,6,16,Friday,13,19,-6,1,372645c7439f9661fbbacfd129aa92ec,da8622b14eb17ae2831f4ac5b9dab84a,22-06-2017 19:30,99.9,13.72,113.62
4a4b366c2487504cd4962ab3fe4bc8fa,11bbf0a5f0066b66d6f15ff95f2c13da,delivered,06-04-2018 18:42,06-04-2018 18:55,10-04-2018 23:46,17-04-2018 13:46,26-04-2018,2018,4,6,Friday,10,19,-9,1,42eb5329dd0ee3d76d135ce04c84451b,282f23a9769b2690c5dda22e316f9941,12-04-2018 18:55,29.7,16.32,46.02
f42fd1b7b634f6761504f8e16bb4e81b,73ca4cce5607ef3278d458d164d545e4,delivered,12-07-2018 22:55,12-07-2018 23:05,17-07-2018 15:22,21-07-2018 12:26,13-08-2018,2018,7,12,Thursday,8,31,-23,1,91dd4f060a7d723513fd46c1d0cc1bcb,7142540dd4c91e2237acb7e911c4eba2,17-07-2018 23:05,429.9,25.81,455.71
3ebcb0405b37542a02c3ec916ff70b36,dc8db098922025f1c3f876c9705610e8,delivered,10-02-2018 15:44,10-02-2018 15:55,14-02-2018 21:31,20-02-2018 23:16,07-03-2018,2018,2,10,Saturday,10,24,-14,1,7d33844ffd50c5fb265a1e0ba03d9470,7299e27ed73d2ad986de7f7c77d919fa,15-02-2018 15:55,69.99,12.62,82.61
73a1720b600ec93e0cc37c3266c01452,5ce8c288f67c14cd95ca05b10bacdbe7,delivered,14-03-2018 13:46,14-03-2018 14:28,16-03-2018 18:08,21-03-2018 18:56,03-04-2018,2018,3,14,Wednesday,7,19,-12,1,50627d7c3dd43902d64134574befe12f,70a12e78e608ac31179aea7f8422044b,21-03-2018 14:09,299,14.53,313.53
d08257023bba46fdf7e3cfcccac606b8,0129ed0b91663e92e982965f3a6245f6,delivered,24-07-2018 21:53,24-07-2018 22:05,27-07-2018 11:07,31-07-2018 14:55,27-08-2018,2018,7,24,Tuesday,6,33,-27,1,cf951c39ef0ca44ee11278e4ece167d1,7994b065a7ffb14e71c6312cf87b9de2,30-07-2018 22:05,42.9,18.1,61
b36f1b439a234966d6d7dd52646bfd39,47202e05f5f0a38ce9f89ad7f7d5ccbe,delivered,20-07-2018 21:57,20-07-2018 22:10,23-07-2018 13:53,03-08-2018 16:48,09-08-2018,2018,7,20,Friday,13,19,-6,1,3aa87a3dccf8203120b151e48699ba03,8a130737016f838139d31878787a39c9,23-07-2018 22:10,128.9,18.7,147.6
121bf0ddd1c3d94dd344d3f0e81de607,76151a775ac037b2e2acea0033ad43e4,delivered,10-02-2017 12:01,11-02-2017 06:50,20-02-2017 03:54,23-02-2017 11:23,16-03-2017,2017,2,10,Friday,12,33,-21,1,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,19-02-2017 11:01,119.6,11.45,131.05
d46dac528dbfb09fdfc6a62c82d18694,2f3982443d47c0cdbfb4d2a1bb6198bb,delivered,04-07-2018 12:27,05-07-2018 16:21,05-07-2018 13:27,10-07-2018 21:23,25-07-2018,2018,7,4,Wednesday,6,20,-14,1,9853476587e82bdf31cd50479173e1c3,516e7738bd8f735ac19a010ee5450d8d,09-07-2018 13:31,79,16.74,95.74
6d67e84d12d1216ea08f95b805d1848a,8fb481b4f5b2ee031391617a491a3753,delivered,17-03-2018 09:27,17-03-2018 09:35,21-03-2018 19:15,04-04-2018 16:54,09-04-2018,2018,3,17,Saturday,18,22,-4,1,8ba1c0c3f71e72e2a934dbbb99314d71,b18dc380845b24038cfc48006478f099,26-03-2018 09:35,34.89,12.79,47.68
827234ed6a8afe212d1eaaa7183e9c75,95ce4fd44553a449b0e08d3d42567928,delivered,19-12-2017 23:47,20-12-2017 23:37,21-12-2017 23:39,16-01-2018 16:37,19-01-2018,2017,12,19,Tuesday,27,30,-3,1,aeb2e29472cc0ee1cd8711e8b7c0bf47,0691148aee60ca47977c187804f935ae,27-12-2017 23:37,68.57,18.05,86.62
29022c1010dba6fda58abf8d59d4258b,5fb1f562bb86b93ab8d78d66f01986d6,delivered,01-12-2017 21:24,05-12-2017 04:13,06-12-2017 21:38,14-12-2017 19:51,27-12-2017,2017,12,1,Friday,12,25,-13,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,11-12-2017 04:13,13.65,14.1,27.75
bda2f04a41788a693faa650bac613441,16c4024b31236bbdb509f655a45b4969,shipped,15-04-2017 17:57,15-04-2017 18:10,18-04-2017 11:53,,08-05-2017,2017,4,15,Saturday,,22,,1,4ae634441e444ca4bc85903cafe98d73,92eb0f42c21942b6552362b9b114707d,20-04-2017 18:10,18.95,8.72,27.67
de8f695cc30ff739ee50c1209638549d,48f74010d81b2386bacab0759eecb33f,delivered,17-09-2017 22:24,17-09-2017 23:20,19-09-2017 20:02,26-09-2017 17:35,17-10-2017,2017,9,17,Sunday,8,29,-21,2,04c4a4b9c924494fcf82e0fba966f955,86ccac0b835037332a596a33b6949ee1,21-09-2017 23:20,29.99,32.2,62.19
61685f5d646af5b5f7fbba31e885c7ec,e719dc400017e0177378ddef1c9c757f,delivered,06-07-2017 21:10,06-07-2017 21:23,10-07-2017 21:42,18-07-2017 14:32,26-07-2017,2017,7,6,Thursday,11,19,-8,1,3dcb77af8b9587985d046b195e105475,da8622b14eb17ae2831f4ac5b9dab84a,12-07-2017 21:23,199.9,15.66,215.56
d17ebef6117650c283479ff4dca49c6f,05e86ce92eb1b627c2296627078d237c,delivered,20-07-2017 12:00,20-07-2017 12:10,24-07-2017 16:24,31-07-2017 19:03,21-08-2017,2017,7,20,Thursday,11,31,-20,1,b71ed32edb9ce4684e10a11309011b60,5a93f3ab0ef4c84ed5e1b5dbf23978bc,03-08-2017 12:10,10,15.1,25.1
0f7477abc25a26f58ebc0d00d2a7cde5,f22f55c1afef276c1c7ae29219972692,delivered,19-09-2017 05:51,19-09-2017 06:03,19-09-2017 13:32,20-09-2017 13:52,29-09-2017,2017,9,19,Tuesday,1,9,-8,1,981f6a96c09b7d28e5c5f2fbb282fcde,259f7b5e6e482c230e5bfaa670b6bb8f,25-09-2017 06:03,54.9,11.73,66.63
9c1670b5fcf655219f68438d3b3741f1,eeb02df937439b2ac1639ce6bd8ab5b9,delivered,14-02-2018 13:20,14-02-2018 14:00,15-02-2018 19:14,26-02-2018 23:44,07-03-2018,2018,2,14,Wednesday,12,20,-8,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,20-02-2018 12:30,122.99,14.61,137.6
d5d2ae369fe7ac6280ed401b33781e91,c2abeadf74096ecd634fc60aad1db095,delivered,27-03-2018 17:26,27-03-2018 17:35,28-03-2018 22:52,17-04-2018 17:55,16-04-2018,2018,3,27,Tuesday,21,19,2,1,6a2909ac21d16b721e4795e7e8ff3e68,0509040ea3fe50071181bbc359eb7738,02-04-2018 17:31,23.8,18.23,42.03
08bdb086a562d4a730e238d0ba09be26,2645421a41e015b1818b76759bf2c49a,delivered,08-02-2018 07:57,08-02-2018 08:10,09-02-2018 23:33,26-02-2018 17:42,06-03-2018,2018,2,8,Thursday,18,25,-7,1,362b773250263786dd58670d2df42c3b,4c2b230173bb36f9b240f2b8ac11786e,14-02-2018 08:10,59.9,14.17,74.07
1e8d7572730e1a9c9498d628313192b4,7c4ac40944ae48e97672477c16ad3e2b,delivered,26-04-2018 15:26,28-04-2018 03:33,30-04-2018 11:19,07-05-2018 16:57,12-06-2018,2018,4,26,Thursday,11,46,-35,2,02475368dfb38934fe55f574024fe1d7,6560211a19b47992c3666cc44a7e94c0,04-05-2018 03:31,29,1.66,30.66
99d77f27c8ce75d51ce78cfe695ca1c3,eb4f40368c958563004db00314d45274,delivered,09-07-2018 19:17,09-07-2018 19:30,17-07-2018 06:38,23-07-2018 17:03,07-08-2018,2018,7,9,Monday,13,28,-15,1,53a72a0b6feec4a5cb40c5c79374b471,9e6229250fedbe05838fef417b74e7fb,11-07-2018 19:30,169.9,34.95,204.85
c9a4157fc325f9df022d812f02226d85,b0d0fce932ac7535729c50e497c93b21,delivered,16-05-2018 23:04,17-05-2018 00:17,17-05-2018 13:40,14-06-2018 14:08,05-06-2018,2018,5,16,Wednesday,28,19,9,1,8c292ca193d326152e335d77176746f0,7e1fb0a3ebfb01ffb3a7dae98bf3238d,22-05-2018 00:17,151,15.72,166.72
0a499296998c5b2e877297984bdf657c,39860c1476da3e80b10d2af02d2e1a7b,delivered,16-03-2017 10:03,16-03-2017 10:03,16-03-2017 15:10,07-04-2017 13:47,07-04-2017,2017,3,16,Thursday,22,21,1,1,63de2743d05ab59d85caa49e49459ac1,cbd996ad3c1b7dc71fd0e5f5df9087e2,23-03-2017 10:03,15.75,14.52,30.27
4119f9ae0b1ceaaa966616d6a3ba616b,93c3f15b475d3800c0c2e1606edb0d97,delivered,30-07-2018 14:00,31-07-2018 06:35,31-07-2018 19:02,02-08-2018 00:38,03-08-2018,2018,7,30,Monday,2,3,-1,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,03-08-2018 06:35,29.9,7.47,37.37
afd71840756746edd2c71bd69b2e904e,96526ca2d4b3defae648259436c371c0,delivered,06-07-2017 21:50,06-07-2017 22:03,21-07-2017 16:13,01-08-2017 19:15,11-08-2017,2017,7,6,Thursday,25,35,-10,1,95a10f05868096cb2180c6a0bfbbbc39,d2374cbcbb3ca4ab1086534108cc3ab7,26-07-2017 22:03,27.4,15.1,42.5
f7bb1808de8fcbb7b751fd8f7687f14d,2aa9a7aba78493bf62442d664a90fcc7,delivered,06-01-2018 23:32,09-01-2018 07:20,10-01-2018 19:39,19-01-2018 21:43,08-02-2018,2018,1,6,Saturday,12,32,-20,1,dc4d44dc2f46a439a0e3a38ee540eb34,0be8ff43f22e456b4e0371b2245e4d01,15-01-2018 07:20,17.9,16.79,34.69
e6f4dcae8f74d19df7183854d1276023,e318052c60b8810a9f7fde485d42a0fa,delivered,19-06-2017 13:32,19-06-2017 13:43,19-06-2017 20:11,21-06-2017 16:57,30-06-2017,2017,6,19,Monday,2,10,-8,1,6eb6c5cb7df0f863538b61a47fcce962,fe2032dab1a61af8794248c8196565c9,23-06-2017 13:43,139.9,9.17,149.07
716d94482440b2b6bbd8346eb9fb3e14,3f64f68ca314162409d03c369cc1fa8e,delivered,03-07-2017 21:01,04-07-2017 18:05,13-07-2017 17:58,26-07-2017 19:17,15-08-2017,2017,7,3,Monday,22,42,-20,1,01c69d0fbb0d9d8f42ac171ac1238233,17f51e7198701186712e53a39c564617,19-07-2017 18:05,680,184.98,864.98
89e9df58f9467394ba51d33de90781b4,466b378a3d77d64aa19e741c7f72b204,delivered,03-12-2017 18:35,03-12-2017 18:53,08-12-2017 18:24,22-12-2017 20:23,03-01-2018,2017,12,3,Sunday,19,30,-11,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,07-12-2017 18:53,89.9,19.5,109.4
